catt,Level,Time,ATT,MSPE,keyword,start_date,end_date,treatment,verification_method,force,estimator,path,rn
22.38316609460766,Average,4,4.476633218921532,85.95482036495343,porn,2022-01-01,2024-10-31,post_treat_passage,any_reasonable_method,none,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_any_reasonable_method_force_none_estimator_mc.rds,170
94.55861127538896,Average,13,6.7541865196706405,85.95482036495343,porn,2022-01-01,2024-10-31,post_treat_passage,any_reasonable_method,none,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_any_reasonable_method_force_none_estimator_mc.rds,170
9.86564925263901,Average,4,1.973129850527802,69.28511183343113,porn,2022-01-01,2024-10-31,post_treat_passage,any_reasonable_method,time,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_any_reasonable_method_force_time_estimator_ife.rds,171
64.15698187269709,Average,13,4.582641562335506,69.28511183343113,porn,2022-01-01,2024-10-31,post_treat_passage,any_reasonable_method,time,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_any_reasonable_method_force_time_estimator_ife.rds,171
7.510280703078944,Average,4,1.5020561406157888,66.54977186779675,porn,2022-01-01,2024-10-31,post_treat_passage,any_reasonable_method,time,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_any_reasonable_method_force_time_estimator_mc.rds,172
52.74230150896401,Average,13,3.7673072506402865,66.54977186779675,porn,2022-01-01,2024-10-31,post_treat_passage,any_reasonable_method,time,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_any_reasonable_method_force_time_estimator_mc.rds,172
8.973913762158615,Average,4,1.794782752431723,67.53164669277128,porn,2022-01-01,2024-10-31,post_treat_passage,any_reasonable_method,two-way,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_any_reasonable_method_force_two-way_estimator_ife.rds,173
65.07909619227777,Average,13,4.648506870876984,67.53164669277128,porn,2022-01-01,2024-10-31,post_treat_passage,any_reasonable_method,two-way,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_any_reasonable_method_force_two-way_estimator_ife.rds,173
7.476199247123923,Average,4,1.4952398494247847,82.80916114843093,porn,2022-01-01,2024-10-31,post_treat_passage,any_reasonable_method,two-way,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_any_reasonable_method_force_two-way_estimator_mc.rds,174
56.27842957657826,Average,13,4.019887826898447,82.80916114843093,porn,2022-01-01,2024-10-31,post_treat_passage,any_reasonable_method,two-way,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_any_reasonable_method_force_two-way_estimator_mc.rds,174
42.66792363270565,Average,4,8.533584726541129,54.0644376191403,porn,2022-01-01,2024-10-31,post_treat_passage,any_reasonable_method,unit,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_any_reasonable_method_force_unit_estimator_ife.rds,175
141.8216063971165,Average,13,10.13011474265118,54.0644376191403,porn,2022-01-01,2024-10-31,post_treat_passage,any_reasonable_method,unit,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_any_reasonable_method_force_unit_estimator_ife.rds,175
22.554257772457447,Average,4,4.51085155449149,83.3697038931491,porn,2022-01-01,2024-10-31,post_treat_passage,any_reasonable_method,unit,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_any_reasonable_method_force_unit_estimator_mc.rds,176
99.2743306691662,Average,13,7.091023619226157,83.3697038931491,porn,2022-01-01,2024-10-31,post_treat_passage,any_reasonable_method,unit,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_any_reasonable_method_force_unit_estimator_mc.rds,176
50.06128965313083,Average,4,10.012257930626166,80.55285209734564,porn,2022-01-01,2024-10-31,post_treat_passage,database_id,none,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_database_id_force_none_estimator_ife.rds,177
142.38294997301975,Average,13,10.170210712358552,80.55285209734564,porn,2022-01-01,2024-10-31,post_treat_passage,database_id,none,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_database_id_force_none_estimator_ife.rds,177
23.36633846218545,Average,4,4.67326769243709,74.68760426416851,porn,2022-01-01,2024-10-31,post_treat_passage,database_id,none,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_database_id_force_none_estimator_mc.rds,178
90.04146809639676,Average,13,6.431533435456911,74.68760426416851,porn,2022-01-01,2024-10-31,post_treat_passage,database_id,none,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_database_id_force_none_estimator_mc.rds,178
22.764555672549207,Average,4,4.552911134509841,77.18605032933644,porn,2022-01-01,2024-10-31,post_treat_passage,database_id,time,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_database_id_force_time_estimator_ife.rds,179
76.56198269370289,Average,13,5.468713049550206,77.18605032933644,porn,2022-01-01,2024-10-31,post_treat_passage,database_id,time,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_database_id_force_time_estimator_ife.rds,179
12.39841781751368,Average,4,2.479683563502736,86.35328627496533,porn,2022-01-01,2024-10-31,post_treat_passage,database_id,time,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_database_id_force_time_estimator_mc.rds,180
52.05739441544589,Average,13,3.718385315388992,86.35328627496533,porn,2022-01-01,2024-10-31,post_treat_passage,database_id,time,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_database_id_force_time_estimator_mc.rds,180
37.990241804254424,Average,4,7.598048360850885,77.90038276088316,porn,2022-01-01,2024-10-31,post_treat_passage,database_id,two-way,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_database_id_force_two-way_estimator_ife.rds,181
110.6180794656768,Average,13,7.901291390405485,77.90038276088316,porn,2022-01-01,2024-10-31,post_treat_passage,database_id,two-way,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_database_id_force_two-way_estimator_ife.rds,181
21.166162260713264,Average,4,4.233232452142653,67.88747655272577,porn,2022-01-01,2024-10-31,post_treat_passage,database_id,two-way,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_database_id_force_two-way_estimator_mc.rds,182
75.84570451473711,Average,13,5.417550322481222,67.88747655272577,porn,2022-01-01,2024-10-31,post_treat_passage,database_id,two-way,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_database_id_force_two-way_estimator_mc.rds,182
58.660173088096826,Average,4,11.732034617619366,80.30399807851424,porn,2022-01-01,2024-10-31,post_treat_passage,database_id,unit,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_database_id_force_unit_estimator_ife.rds,183
163.72419432184864,Average,13,11.694585308703475,80.30399807851424,porn,2022-01-01,2024-10-31,post_treat_passage,database_id,unit,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_database_id_force_unit_estimator_ife.rds,183
25.058460201489716,Average,4,5.011692040297943,72.9191260878048,porn,2022-01-01,2024-10-31,post_treat_passage,database_id,unit,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_database_id_force_unit_estimator_mc.rds,184
96.7128507545878,Average,13,6.908060768184842,72.9191260878048,porn,2022-01-01,2024-10-31,post_treat_passage,database_id,unit,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_database_id_force_unit_estimator_mc.rds,184
8.263041006490747,Average,4,1.6526082012981491,95.15143968155824,porn,2022-01-01,2024-10-31,post_treat_passage,digitized_id,none,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_digitized_id_force_none_estimator_ife.rds,185
41.83640653976752,Average,13,2.988314752840537,95.15143968155824,porn,2022-01-01,2024-10-31,post_treat_passage,digitized_id,none,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_digitized_id_force_none_estimator_ife.rds,185
13.1464212899437,Average,4,2.6292842579887403,86.17378075378583,porn,2022-01-01,2024-10-31,post_treat_passage,digitized_id,none,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_digitized_id_force_none_estimator_mc.rds,186
56.01560662960166,Average,13,4.001114759257262,86.17378075378583,porn,2022-01-01,2024-10-31,post_treat_passage,digitized_id,none,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_digitized_id_force_none_estimator_mc.rds,186
-4.544610892904082,Average,4,-0.9089221785808164,93.18640629316488,porn,2022-01-01,2024-10-31,post_treat_passage,digitized_id,time,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_digitized_id_force_time_estimator_ife.rds,187
-2.7563767230633123,Average,13,-0.19688405164737943,93.18640629316488,porn,2022-01-01,2024-10-31,post_treat_passage,digitized_id,time,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_digitized_id_force_time_estimator_ife.rds,187
-11.640025477403531,Average,4,-2.3280050954807066,97.769456084419,porn,2022-01-01,2024-10-31,post_treat_passage,digitized_id,time,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_digitized_id_force_time_estimator_mc.rds,188
-24.75109241393274,Average,13,-1.767935172423767,97.769456084419,porn,2022-01-01,2024-10-31,post_treat_passage,digitized_id,time,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_digitized_id_force_time_estimator_mc.rds,188
5.849627865833709,Average,4,1.1699255731667415,92.80097368401135,porn,2022-01-01,2024-10-31,post_treat_passage,digitized_id,two-way,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_digitized_id_force_two-way_estimator_ife.rds,189
28.312584996419236,Average,13,2.022327499744231,92.80097368401135,porn,2022-01-01,2024-10-31,post_treat_passage,digitized_id,two-way,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_digitized_id_force_two-way_estimator_ife.rds,189
-3.622495513746702,Average,4,-0.7244991027493404,71.72476788731481,porn,2022-01-01,2024-10-31,post_treat_passage,digitized_id,two-way,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_digitized_id_force_two-way_estimator_mc.rds,190
4.371674746533786,Average,13,0.31226248189527045,71.72476788731481,porn,2022-01-01,2024-10-31,post_treat_passage,digitized_id,two-way,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_digitized_id_force_two-way_estimator_mc.rds,190
15.350042754912408,Average,4,3.0700085509824815,92.18045611710978,porn,2022-01-01,2024-10-31,post_treat_passage,digitized_id,unit,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_digitized_id_force_unit_estimator_ife.rds,191
62.75867900425147,Average,13,4.482762786017963,92.18045611710978,porn,2022-01-01,2024-10-31,post_treat_passage,digitized_id,unit,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_digitized_id_force_unit_estimator_ife.rds,191
18.735798896490405,Average,4,3.747159779298081,73.15277614161513,porn,2022-01-01,2024-10-31,post_treat_passage,digitized_id,unit,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_digitized_id_force_unit_estimator_mc.rds,192
74.02197782302868,Average,13,5.287284130216334,73.15277614161513,porn,2022-01-01,2024-10-31,post_treat_passage,digitized_id,unit,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_passage_verification_digitized_id_force_unit_estimator_mc.rds,192
38.81769282318186,Average,4,7.763538564636372,64.8391835460191,porn,2022-01-01,2024-10-31,post_treat,transaction_data,none,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_verification_transaction_data_force_none_estimator_ife.rds,233
70.32156499946439,Average,13,5.02296892853317,64.8391835460191,porn,2022-01-01,2024-10-31,post_treat,transaction_data,none,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_verification_transaction_data_force_none_estimator_ife.rds,233
35.34280901647776,Average,4,7.068561803295552,65.61015933807589,porn,2022-01-01,2024-10-31,post_treat,transaction_data,none,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_verification_transaction_data_force_none_estimator_mc.rds,234
70.74726131475303,Average,13,5.053375808196646,65.61015933807589,porn,2022-01-01,2024-10-31,post_treat,transaction_data,none,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_verification_transaction_data_force_none_estimator_mc.rds,234
39.61867663718109,Average,4,7.9237353274362174,65.4624259960914,porn,2022-01-01,2024-10-31,post_treat,transaction_data,time,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_verification_transaction_data_force_time_estimator_ife.rds,235
71.76282073083162,Average,13,5.125915766487973,65.4624259960914,porn,2022-01-01,2024-10-31,post_treat,transaction_data,time,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_verification_transaction_data_force_time_estimator_ife.rds,235
38.10821895228703,Average,4,7.621643790457407,97.278361907673,porn,2022-01-01,2024-10-31,post_treat,transaction_data,time,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_verification_transaction_data_force_time_estimator_mc.rds,236
76.33559370456804,Average,13,5.452542407469146,97.278361907673,porn,2022-01-01,2024-10-31,post_treat,transaction_data,time,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_verification_transaction_data_force_time_estimator_mc.rds,236
46.634692943739026,Average,4,9.326938588747804,65.31373578894721,porn,2022-01-01,2024-10-31,post_treat,transaction_data,two-way,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_verification_transaction_data_force_two-way_estimator_ife.rds,237
89.55843014385947,Average,13,6.39703072456139,65.31373578894721,porn,2022-01-01,2024-10-31,post_treat,transaction_data,two-way,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_verification_transaction_data_force_two-way_estimator_ife.rds,237
36.198380166483226,Average,4,7.239676033296645,85.59723155561626,porn,2022-01-01,2024-10-31,post_treat,transaction_data,two-way,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_verification_transaction_data_force_two-way_estimator_mc.rds,238
72.81650875844441,Average,13,5.201179197031744,85.59723155561626,porn,2022-01-01,2024-10-31,post_treat,transaction_data,two-way,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_verification_transaction_data_force_two-way_estimator_mc.rds,238
48.582645055406466,Average,4,9.716529011081294,64.6443710735031,porn,2022-01-01,2024-10-31,post_treat,transaction_data,unit,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_verification_transaction_data_force_unit_estimator_ife.rds,239
93.76473780607805,Average,13,6.697481271862718,64.6443710735031,porn,2022-01-01,2024-10-31,post_treat,transaction_data,unit,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_verification_transaction_data_force_unit_estimator_ife.rds,239
37.36654409249861,Average,4,7.473308818499722,79.1460371720122,porn,2022-01-01,2024-10-31,post_treat,transaction_data,unit,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_verification_transaction_data_force_unit_estimator_mc.rds,240
77.03969872546337,Average,13,5.502835623247384,79.1460371720122,porn,2022-01-01,2024-10-31,post_treat,transaction_data,unit,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/porn_2022-01-01_2024-10-31_treatment_post_treat_verification_transaction_data_force_unit_estimator_mc.rds,240
-44.91656539511195,Average,1,-22.458282697555976,18.791176907085973,pornhub,2019-01-01,2024-10-31,post_treat,any_id_requirement,none,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/pornhub_2019-01-01_2024-10-31_treatment_post_treat_verification_any_id_requirement_force_none_estimator_ife.rds,313
-102.192432999676,Average,3,-25.548108249919,18.791176907085973,pornhub,2019-01-01,2024-10-31,post_treat,any_id_requirement,none,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/pornhub_2019-01-01_2024-10-31_treatment_post_treat_verification_any_id_requirement_force_none_estimator_ife.rds,313
-39.93690990724611,Average,1,-19.968454953623056,26.600715867195625,pornhub,2019-01-01,2024-10-31,post_treat,any_id_requirement,none,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/pornhub_2019-01-01_2024-10-31_treatment_post_treat_verification_any_id_requirement_force_none_estimator_mc.rds,314
-100.2766319330102,Average,3,-25.069157983252552,26.600715867195625,pornhub,2019-01-01,2024-10-31,post_treat,any_id_requirement,none,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/pornhub_2019-01-01_2024-10-31_treatment_post_treat_verification_any_id_requirement_force_none_estimator_mc.rds,314
-45.052709328000056,Average,1,-22.526354664000028,19.591103506589768,pornhub,2019-01-01,2024-10-31,post_treat,any_id_requirement,time,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/pornhub_2019-01-01_2024-10-31_treatment_post_treat_verification_any_id_requirement_force_time_estimator_ife.rds,315
-102.46540324664636,Average,3,-25.616350811661587,19.591103506589768,pornhub,2019-01-01,2024-10-31,post_treat,any_id_requirement,time,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/pornhub_2019-01-01_2024-10-31_treatment_post_treat_verification_any_id_requirement_force_time_estimator_ife.rds,315
-41.27274500708436,Average,1,-20.63637250354218,26.67080571440453,pornhub,2019-01-01,2024-10-31,post_treat,any_id_requirement,time,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/pornhub_2019-01-01_2024-10-31_treatment_post_treat_verification_any_id_requirement_force_time_estimator_mc.rds,316
-98.4259663264478,Average,3,-24.606491581611948,26.67080571440453,pornhub,2019-01-01,2024-10-31,post_treat,any_id_requirement,time,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/pornhub_2019-01-01_2024-10-31_treatment_post_treat_verification_any_id_requirement_force_time_estimator_mc.rds,316
-45.80709307658032,Average,1,-22.90354653829016,19.148194919811058,pornhub,2019-01-01,2024-10-31,post_treat,any_id_requirement,two-way,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/pornhub_2019-01-01_2024-10-31_treatment_post_treat_verification_any_id_requirement_force_two-way_estimator_ife.rds,317
-103.18307588791934,Average,3,-25.795768971979836,19.148194919811058,pornhub,2019-01-01,2024-10-31,post_treat,any_id_requirement,two-way,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/pornhub_2019-01-01_2024-10-31_treatment_post_treat_verification_any_id_requirement_force_two-way_estimator_ife.rds,317
-32.82228607675856,Average,1,-16.41114303837928,27.187060208269823,pornhub,2019-01-01,2024-10-31,post_treat,any_id_requirement,two-way,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/pornhub_2019-01-01_2024-10-31_treatment_post_treat_verification_any_id_requirement_force_two-way_estimator_mc.rds,318
-90.17509548216292,Average,3,-22.54377387054073,27.187060208269823,pornhub,2019-01-01,2024-10-31,post_treat,any_id_requirement,two-way,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/pornhub_2019-01-01_2024-10-31_treatment_post_treat_verification_any_id_requirement_force_two-way_estimator_mc.rds,318
-45.77565648357997,Average,1,-22.887828241789983,18.69973778709526,pornhub,2019-01-01,2024-10-31,post_treat,any_id_requirement,unit,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/pornhub_2019-01-01_2024-10-31_treatment_post_treat_verification_any_id_requirement_force_unit_estimator_ife.rds,319
-103.19813927616605,Average,3,-25.79953481904151,18.69973778709526,pornhub,2019-01-01,2024-10-31,post_treat,any_id_requirement,unit,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/pornhub_2019-01-01_2024-10-31_treatment_post_treat_verification_any_id_requirement_force_unit_estimator_ife.rds,319
-40.703160280610966,Average,1,-20.351580140305483,27.877287578549215,pornhub,2019-01-01,2024-10-31,post_treat,any_id_requirement,unit,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/pornhub_2019-01-01_2024-10-31_treatment_post_treat_verification_any_id_requirement_force_unit_estimator_mc.rds,320
-101.1463639851482,Average,3,-25.28659099628705,27.877287578549215,pornhub,2019-01-01,2024-10-31,post_treat,any_id_requirement,unit,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/pornhub_2019-01-01_2024-10-31_treatment_post_treat_verification_any_id_requirement_force_unit_estimator_mc.rds,320
-51.265923213235645,Average,1,-25.632961606617823,20.54607194887442,pornhub,2019-01-01,2024-10-31,post_treat,any_reasonable_method,none,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/pornhub_2019-01-01_2024-10-31_treatment_post_treat_verification_any_reasonable_method_force_none_estimator_ife.rds,321
-117.08927012596402,Average,3,-29.272317531491005,20.54607194887442,pornhub,2019-01-01,2024-10-31,post_treat,any_reasonable_method,none,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/pornhub_2019-01-01_2024-10-31_treatment_post_treat_verification_any_reasonable_method_force_none_estimator_ife.rds,321
-43.35926672802809,Average,1,-21.679633364014045,25.5081707700766,pornhub,2019-01-01,2024-10-31,post_treat,any_reasonable_method,none,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/pornhub_2019-01-01_2024-10-31_treatment_post_treat_verification_any_reasonable_method_force_none_estimator_mc.rds,322
-107.84563778259007,Average,3,-26.96140944564752,25.5081707700766,pornhub,2019-01-01,2024-10-31,post_treat,any_reasonable_method,none,mc,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/pornhub_2019-01-01_2024-10-31_treatment_post_treat_verification_any_reasonable_method_force_none_estimator_mc.rds,322
-48.07753201969367,Average,1,-24.038766009846835,21.090656325656937,pornhub,2019-01-01,2024-10-31,post_treat,any_reasonable_method,time,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/pornhub_2019-01-01_2024-10-31_treatment_post_treat_verification_any_reasonable_method_force_time_estimator_ife.rds,323
-113.36363854117958,Average,3,-28.340909635294896,21.090656325656937,pornhub,2019-01-01,2024-10-31,post_treat,any_reasonable_method,time,ife,C:/Users/dnlan/Desktop/coding_projects/synth/internet_regulation_synth_project/gsynth_output/pornhub_2019-01-01_2024-10-31_treatment_post_treat_verification_any_reasonable_method_force_time_estimator_ife.rds,323
